,stimulus,modtheta,flipped,model,lower,median,upper
2707,15,0.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2708,15,0.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2709,15,0.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2710,15,0.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2711,15,0.0,same,exp,95.4221103399,98.8210438312,99.8918898291
2712,15,0.0,same,expA,91.0319648943,97.6501132248,99.7833505825
2713,15,0.0,same,expB,95.1241540556,99.5483563846,99.9990228337
2714,15,0.0,same,gs,33.3178245599,90.4474181962,99.978309153
2715,15,0.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2716,15,0.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2717,15,0.0,same,th,97.5254729985,99.7733570771,99.9995101927
2718,15,20.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
2719,15,20.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
2720,15,20.0,flipped,exp,88.0525301057,93.8507433821,97.4570735394
2721,15,20.0,flipped,expA,84.8467436972,93.6967067436,98.2813350929
2722,15,20.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
2723,15,20.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2724,15,20.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2725,15,20.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2726,15,20.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2727,15,20.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2728,15,20.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2729,15,20.0,same,exp,93.7394151215,97.8316048393,99.5821187553
2730,15,20.0,same,expA,91.0319648943,97.6501132248,99.7833505825
2731,15,20.0,same,expB,91.0319648943,97.6501132248,99.7833505825
2732,15,20.0,same,gs,33.3178245599,90.4474181962,99.978309153
2733,15,20.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2734,15,20.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2735,15,20.0,same,th,97.5254729985,99.7733570771,99.9995101927
2736,15,40.0,flipped,bq,89.3899926117,94.8467979494,98.0668188014
2737,15,40.0,flipped,bqp,90.7710357959,95.8425573119,98.635015299
2738,15,40.0,flipped,exp,85.3322749421,91.7762175247,96.1053502764
2739,15,40.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
2740,15,40.0,flipped,expB,84.5549303601,93.5689497037,98.2456424207
2741,15,40.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2742,15,40.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2743,15,40.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2744,15,40.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2745,15,40.0,same,bq,92.2112430574,96.8377466032,99.1479716893
2746,15,40.0,same,bqp,90.7710357959,95.8425573119,98.635015299
2747,15,40.0,same,exp,90.7710357959,95.8425573119,98.635015299
2748,15,40.0,same,expA,87.7821064413,95.6778159092,99.1595964861
2749,15,40.0,same,expB,87.7821064413,95.6778159092,99.1595964861
2750,15,40.0,same,gs,33.3178245599,90.4474181962,99.978309153
2751,15,40.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2752,15,40.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2753,15,40.0,same,th,97.5254729985,99.7733570771,99.9995101927
2754,15,60.0,flipped,bq,86.7490776035,92.8545165203,96.8145040931
2755,15,60.0,flipped,bqp,85.473251581,91.8581804515,96.1450597511
2756,15,60.0,flipped,exp,82.9876070348,89.8653094068,94.7415324709
2757,15,60.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
2758,15,60.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2759,15,60.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2760,15,60.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2761,15,60.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2762,15,60.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2763,15,60.0,same,bq,82.9876070348,89.8653094068,94.7415324709
2764,15,60.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
2765,15,60.0,same,exp,81.7719114912,88.8688100464,94.0130814515
2766,15,60.0,same,expA,84.8467436972,93.6967067436,98.2813350929
2767,15,60.0,same,expB,72.0673669519,83.7706865018,92.1332515998
2768,15,60.0,same,gs,33.3178245599,90.4474181962,99.978309153
2769,15,60.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2770,15,60.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2771,15,60.0,same,th,97.5254729985,99.7733570771,99.9995101927
2772,15,80.0,flipped,bq,86.7490776035,92.8545165203,96.8145040931
2773,15,80.0,flipped,bqp,82.9876070348,89.8653094068,94.7415324709
2774,15,80.0,flipped,exp,82.9876070348,89.8653094068,94.7415324709
2775,15,80.0,flipped,expA,74.4674971844,85.7567318344,93.5128298849
2776,15,80.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
2777,15,80.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2778,15,80.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2779,15,80.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2780,15,80.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2781,15,80.0,same,bq,90.7710357959,95.8425573119,98.635015299
2782,15,80.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
2783,15,80.0,same,exp,92.2112430574,96.8377466032,99.1479716893
2784,15,80.0,same,expA,87.7821064413,95.6778159092,99.1595964861
2785,15,80.0,same,expB,91.0319648943,97.6501132248,99.7833505825
2786,15,80.0,same,gs,33.3178245599,90.4474181962,99.978309153
2787,15,80.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2788,15,80.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2789,15,80.0,same,th,97.5254729985,99.7733570771,99.9995101927
2790,15,100.0,flipped,bq,75.8940495297,83.8859911348,90.1724275945
2791,15,100.0,flipped,bqp,84.2205388562,90.8617708528,95.4530081521
2792,15,100.0,flipped,exp,79.3846418709,86.8757321799,92.5126026713
2793,15,100.0,flipped,expA,72.0673669519,83.7706865018,92.1332515998
2794,15,100.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2795,15,100.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2796,15,100.0,flipped,hc,0.417881244747,2.16839516065,6.26058487848
2797,15,100.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2798,15,100.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2799,15,100.0,same,bq,86.7490776035,92.8545165203,96.8145040931
2800,15,100.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
2801,15,100.0,same,exp,88.0525301057,93.8507433821,97.4570735394
2802,15,100.0,same,expA,82.0933850382,91.7129443889,97.2392909008
2803,15,100.0,same,expB,87.7821064413,95.6778159092,99.1595964861
2804,15,100.0,same,gs,33.3178245599,90.4474181962,99.978309153
2805,15,100.0,same,hc,0.108110170908,1.17895616878,4.57788966007
2806,15,100.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2807,15,100.0,same,th,97.5254729985,99.7733570771,99.9995101927
2808,15,120.0,flipped,bq,82.9876070348,89.8653094068,94.7415324709
2809,15,120.0,flipped,bqp,82.9876070348,89.8653094068,94.7415324709
2810,15,120.0,flipped,exp,78.2101619022,85.8791648741,91.7434037253
2811,15,120.0,flipped,expA,69.7195221807,81.7844955477,90.7023890011
2812,15,120.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2813,15,120.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2814,15,120.0,flipped,hc,40.3173950896,50.0,59.6826049104
2815,15,120.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2816,15,120.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2817,15,120.0,same,bq,80.5714564074,87.8722821309,93.2695865027
2818,15,120.0,same,bqp,86.7490776035,92.8545165203,96.8145040931
2819,15,120.0,same,exp,84.2205388562,90.8617708528,95.4530081521
2820,15,120.0,same,expA,84.8467436972,93.6967067436,98.2813350929
2821,15,120.0,same,expB,76.9289485763,87.7425603563,94.832577549
2822,15,120.0,same,gs,33.3178245599,90.4474181962,99.978309153
2823,15,120.0,same,hc,40.3173950896,50.0,59.6826049104
2824,15,120.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2825,15,120.0,same,th,97.5254729985,99.7733570771,99.9995101927
2826,15,140.0,flipped,bq,80.5714564074,87.8722821309,93.2695865027
2827,15,140.0,flipped,bqp,80.5714564074,87.8722821309,93.2695865027
2828,15,140.0,flipped,exp,78.2101619022,85.8791648741,91.7434037253
2829,15,140.0,flipped,expA,74.4674971844,85.7567318344,93.5128298849
2830,15,140.0,flipped,expB,74.4674971844,85.7567318344,93.5128298849
2831,15,140.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2832,15,140.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2833,15,140.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2834,15,140.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2835,15,140.0,same,bq,85.473251581,91.8581804515,96.1450597511
2836,15,140.0,same,bqp,82.9876070348,89.8653094068,94.7415324709
2837,15,140.0,same,exp,81.7719114912,88.8688100464,94.0130814515
2838,15,140.0,same,expA,76.9289485763,87.7425603563,94.832577549
2839,15,140.0,same,expB,79.4645171977,89.7280462386,96.0805635606
2840,15,140.0,same,gs,33.3178245599,90.4474181962,99.978309153
2841,15,140.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2842,15,140.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2843,15,140.0,same,th,97.5254729985,99.7733570771,99.9995101927
2844,15,160.0,flipped,bq,77.0469340769,84.8825836606,90.9630483647
2845,15,160.0,flipped,bqp,72.4902683359,80.896163519,87.7460372877
2846,15,160.0,flipped,exp,88.0525301057,93.8507433821,97.4570735394
2847,15,160.0,flipped,expA,82.0933850382,91.7129443889,97.2392909008
2848,15,160.0,flipped,expB,87.7821064413,95.6778159092,99.1595964861
2849,15,160.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2850,15,160.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2851,15,160.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2852,15,160.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2853,15,160.0,same,bq,84.2205388562,90.8617708528,95.4530081521
2854,15,160.0,same,bqp,88.0525301057,93.8507433821,97.4570735394
2855,15,160.0,same,exp,74.7507365508,82.8893892876,89.3722994205
2856,15,160.0,same,expA,67.4173103886,79.79820227,89.2265969234
2857,15,160.0,same,expB,74.4674971844,85.7567318344,93.5128298849
2858,15,160.0,same,gs,33.3178245599,90.4474181962,99.978309153
2859,15,160.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2860,15,160.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2861,15,160.0,same,th,97.5254729985,99.7733570771,99.9995101927
2862,15,180.0,flipped,bq,74.7507365508,82.8893892876,89.3722994205
2863,15,180.0,flipped,bqp,79.3846418709,86.8757321799,92.5126026713
2864,15,180.0,flipped,exp,79.3846418709,86.8757321799,92.5126026713
2865,15,180.0,flipped,expA,67.4173103886,79.79820227,89.2265969234
2866,15,180.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
2867,15,180.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2868,15,180.0,flipped,hc,0.108110170908,1.17895616878,4.57788966007
2869,15,180.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2870,15,180.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2871,15,180.0,same,bq,81.7719114912,88.8688100464,94.0130814515
2872,15,180.0,same,bqp,86.7490776035,92.8545165203,96.8145040931
2873,15,180.0,same,exp,79.3846418709,86.8757321799,92.5126026713
2874,15,180.0,same,expA,67.4173103886,79.79820227,89.2265969234
2875,15,180.0,same,expB,84.8467436972,93.6967067436,98.2813350929
2876,15,180.0,same,gs,33.3178245599,90.4474181962,99.978309153
2877,15,180.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2878,15,180.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2879,15,180.0,same,th,97.5254729985,99.7733570771,99.9995101927
2880,16,0.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
2881,16,0.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
2882,16,0.0,flipped,exp,92.2112430574,96.8377466032,99.1479716893
2883,16,0.0,flipped,expA,91.0319648943,97.6501132248,99.7833505825
2884,16,0.0,flipped,expB,87.7821064413,95.6778159092,99.1595964861
2885,16,0.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2886,16,0.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2887,16,0.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2888,16,0.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2889,16,0.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2890,16,0.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2891,16,0.0,same,exp,95.4221103399,98.8210438312,99.8918898291
2892,16,0.0,same,expA,95.1241540556,99.5483563846,99.9990228337
2893,16,0.0,same,expB,91.0319648943,97.6501132248,99.7833505825
2894,16,0.0,same,gs,33.3178245599,90.4474181962,99.978309153
2895,16,0.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2896,16,0.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2897,16,0.0,same,th,97.5254729985,99.7733570771,99.9995101927
2898,16,20.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
2899,16,20.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
2900,16,20.0,flipped,exp,85.473251581,91.8581804515,96.1450597511
2901,16,20.0,flipped,expA,84.8467436972,93.6967067436,98.2813350929
2902,16,20.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2903,16,20.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2904,16,20.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2905,16,20.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2906,16,20.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2907,16,20.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2908,16,20.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2909,16,20.0,same,exp,95.4221103399,98.8210438312,99.8918898291
2910,16,20.0,same,expA,91.0319648943,97.6501132248,99.7833505825
2911,16,20.0,same,expB,95.1241540556,99.5483563846,99.9990228337
2912,16,20.0,same,gs,33.3178245599,90.4474181962,99.978309153
2913,16,20.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2914,16,20.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2915,16,20.0,same,th,97.5254729985,99.7733570771,99.9995101927
2916,16,40.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
2917,16,40.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
2918,16,40.0,flipped,exp,84.2205388562,90.8617708528,95.4530081521
2919,16,40.0,flipped,expA,82.0933850382,91.7129443889,97.2392909008
2920,16,40.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2921,16,40.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2922,16,40.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2923,16,40.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2924,16,40.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2925,16,40.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2926,16,40.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2927,16,40.0,same,exp,95.4221103399,98.8210438312,99.8918898291
2928,16,40.0,same,expA,95.1241540556,99.5483563846,99.9990228337
2929,16,40.0,same,expB,91.0319648943,97.6501132248,99.7833505825
2930,16,40.0,same,gs,33.3178245599,90.4474181962,99.978309153
2931,16,40.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2932,16,40.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2933,16,40.0,same,th,97.5254729985,99.7733570771,99.9995101927
2934,16,60.0,flipped,bq,95.4221103399,98.8210438312,99.8918898291
2935,16,60.0,flipped,bqp,95.4221103399,98.8210438312,99.8918898291
2936,16,60.0,flipped,exp,75.8940495297,83.8859911348,90.1724275945
2937,16,60.0,flipped,expA,69.7195221807,81.7844955477,90.7023890011
2938,16,60.0,flipped,expB,74.4674971844,85.7567318344,93.5128298849
2939,16,60.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2940,16,60.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2941,16,60.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2942,16,60.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2943,16,60.0,same,bq,89.3899926117,94.8467979494,98.0668188014
2944,16,60.0,same,bqp,95.4221103399,98.8210438312,99.8918898291
2945,16,60.0,same,exp,88.0525301057,93.8507433821,97.4570735394
2946,16,60.0,same,expA,82.0933850382,91.7129443889,97.2392909008
2947,16,60.0,same,expB,87.7821064413,95.6778159092,99.1595964861
2948,16,60.0,same,gs,33.3178245599,90.4474181962,99.978309153
2949,16,60.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2950,16,60.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2951,16,60.0,same,th,97.5254729985,99.7733570771,99.9995101927
2952,16,80.0,flipped,bq,93.7394151215,97.8316048393,99.5821187553
2953,16,80.0,flipped,bqp,93.7394151215,97.8316048393,99.5821187553
2954,16,80.0,flipped,exp,75.8940495297,83.8859911348,90.1724275945
2955,16,80.0,flipped,expA,67.4173103886,79.79820227,89.2265969234
2956,16,80.0,flipped,expB,76.9289485763,87.7425603563,94.832577549
2957,16,80.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2958,16,80.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2959,16,80.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2960,16,80.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2961,16,80.0,same,bq,95.4221103399,98.8210438312,99.8918898291
2962,16,80.0,same,bqp,92.2112430574,96.8377466032,99.1479716893
2963,16,80.0,same,exp,85.3322749421,91.7762175247,96.1053502764
2964,16,80.0,same,expA,76.9289485763,87.7425603563,94.832577549
2965,16,80.0,same,expB,87.5452217356,95.5902150476,99.1422500991
2966,16,80.0,same,gs,33.3178245599,90.4474181962,99.978309153
2967,16,80.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2968,16,80.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2969,16,80.0,same,th,97.5254729985,99.7733570771,99.9995101927
2970,16,100.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
2971,16,100.0,flipped,bqp,95.4221103399,98.8210438312,99.8918898291
2972,16,100.0,flipped,exp,79.3846418709,86.8757321799,92.5126026713
2973,16,100.0,flipped,expA,74.4674971844,85.7567318344,93.5128298849
2974,16,100.0,flipped,expB,76.9289485763,87.7425603563,94.832577549
2975,16,100.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2976,16,100.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2977,16,100.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2978,16,100.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2979,16,100.0,same,bq,90.7710357959,95.8425573119,98.635015299
2980,16,100.0,same,bqp,93.7394151215,97.8316048393,99.5821187553
2981,16,100.0,same,exp,78.2101619022,85.8791648741,91.7434037253
2982,16,100.0,same,expA,72.0673669519,83.7706865018,92.1332515998
2983,16,100.0,same,expB,76.9289485763,87.7425603563,94.832577549
2984,16,100.0,same,gs,33.3178245599,90.4474181962,99.978309153
2985,16,100.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2986,16,100.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2987,16,100.0,same,th,97.5254729985,99.7733570771,99.9995101927
2988,16,120.0,flipped,bq,92.2112430574,96.8377466032,99.1479716893
2989,16,120.0,flipped,bqp,92.2112430574,96.8377466032,99.1479716893
2990,16,120.0,flipped,exp,85.473251581,91.8581804515,96.1450597511
2991,16,120.0,flipped,expA,82.0933850382,91.7129443889,97.2392909008
2992,16,120.0,flipped,expB,82.0933850382,91.7129443889,97.2392909008
2993,16,120.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2994,16,120.0,flipped,hc,0.85202831074,3.16225339682,7.78875694264
2995,16,120.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2996,16,120.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2997,16,120.0,same,bq,93.7394151215,97.8316048393,99.5821187553
2998,16,120.0,same,bqp,95.4221103399,98.8210438312,99.8918898291
2999,16,120.0,same,exp,70.2612197474,78.9029153571,86.0885096901
3000,16,120.0,same,expA,62.930683241,75.8254110602,86.1586234533
3001,16,120.0,same,expB,69.7195221807,81.7844955477,90.7023890011
3002,16,120.0,same,gs,33.3178245599,90.4474181962,99.978309153
3003,16,120.0,same,hc,0.417881244747,2.16839516065,6.26058487848
3004,16,120.0,same,oc,97.5254729985,99.7733570771,99.9995101927
3005,16,120.0,same,th,97.5254729985,99.7733570771,99.9995101927
3006,16,140.0,flipped,bq,95.4221103399,98.8210438312,99.8918898291
3007,16,140.0,flipped,bqp,85.473251581,91.8581804515,96.1450597511
3008,16,140.0,flipped,exp,82.9876070348,89.8653094068,94.7415324709
3009,16,140.0,flipped,expA,74.4674971844,85.7567318344,93.5128298849
3010,16,140.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
3011,16,140.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
3012,16,140.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
3013,16,140.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
3014,16,140.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
3015,16,140.0,same,bq,92.2112430574,96.8377466032,99.1479716893
3016,16,140.0,same,bqp,93.7394151215,97.8316048393,99.5821187553
3017,16,140.0,same,exp,68.8652595169,77.6838680426,85.093702286
3018,16,140.0,same,expA,64.5116444052,77.3621004109,87.4460499648
3019,16,140.0,same,expB,65.1556762674,77.8118345246,87.7107391784
3020,16,140.0,same,gs,33.3178245599,90.4474181962,99.978309153
3021,16,140.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
3022,16,140.0,same,oc,97.5254729985,99.7733570771,99.9995101927
3023,16,140.0,same,th,97.5254729985,99.7733570771,99.9995101927
3024,16,160.0,flipped,bq,88.0525301057,93.8507433821,97.4570735394
3025,16,160.0,flipped,bqp,86.7490776035,92.8545165203,96.8145040931
3026,16,160.0,flipped,exp,84.2205388562,90.8617708528,95.4530081521
3027,16,160.0,flipped,expA,76.9289485763,87.7425603563,94.832577549
3028,16,160.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
3029,16,160.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
3030,16,160.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
3031,16,160.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
3032,16,160.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
3033,16,160.0,same,bq,88.0525301057,93.8507433821,97.4570735394
3034,16,160.0,same,bqp,90.7710357959,95.8425573119,98.635015299
3035,16,160.0,same,exp,68.8652595169,77.6838680426,85.093702286
3036,16,160.0,same,expA,62.2487440348,75.3354136952,85.859300233
3037,16,160.0,same,expB,67.4173103886,79.79820227,89.2265969234
3038,16,160.0,same,gs,33.3178245599,90.4474181962,99.978309153
3039,16,160.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
3040,16,160.0,same,oc,97.5254729985,99.7733570771,99.9995101927
3041,16,160.0,same,th,97.5254729985,99.7733570771,99.9995101927
3042,16,180.0,flipped,bq,93.7394151215,97.8316048393,99.5821187553
3043,16,180.0,flipped,bqp,82.9876070348,89.8653094068,94.7415324709
3044,16,180.0,flipped,exp,76.8270012047,84.7303972916,90.8688522337
3045,16,180.0,flipped,expA,71.5436706018,83.4417342683,91.9659049396
3046,16,180.0,flipped,expB,74.4674971844,85.7567318344,93.5128298849
3047,16,180.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
3048,16,180.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
3049,16,180.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
3050,16,180.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
3051,16,180.0,same,bq,92.2112430574,96.8377466032,99.1479716893
3052,16,180.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
3053,16,180.0,same,exp,59.4929362085,68.9364924807,77.4251658101
3054,16,180.0,same,expA,54.3429578542,67.8793739566,79.640274109
3055,16,180.0,same,expB,56.4472092298,69.8659202661,81.3122867464
3056,16,180.0,same,gs,33.3178245599,90.4474181962,99.978309153
3057,16,180.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
3058,16,180.0,same,oc,97.5254729985,99.7733570771,99.9995101927
3059,16,180.0,same,th,97.5254729985,99.7733570771,99.9995101927
3060,17,0.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
3061,17,0.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
3062,17,0.0,flipped,exp,93.7394151215,97.8316048393,99.5821187553
3063,17,0.0,flipped,expA,87.7821064413,95.6778159092,99.1595964861
3064,17,0.0,flipped,expB,95.1241540556,99.5483563846,99.9990228337
3065,17,0.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
3066,17,0.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
3067,17,0.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
3068,17,0.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
3069,17,0.0,same,bq,97.5254729985,99.7733570771,99.9995101927
3070,17,0.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
3071,17,0.0,same,exp,90.7710357959,95.8425573119,98.635015299
3072,17,0.0,same,expA,87.7821064413,95.6778159092,99.1595964861
3073,17,0.0,same,expB,87.7821064413,95.6778159092,99.1595964861
3074,17,0.0,same,gs,33.3178245599,90.4474181962,99.978309153
3075,17,0.0,same,hc,97.5254729985,99.7733570771,99.9995101927
3076,17,0.0,same,oc,97.5254729985,99.7733570771,99.9995101927
3077,17,0.0,same,th,97.5254729985,99.7733570771,99.9995101927
3078,17,20.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
3079,17,20.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
3080,17,20.0,flipped,exp,95.4221103399,98.8210438312,99.8918898291
3081,17,20.0,flipped,expA,91.0319648943,97.6501132248,99.7833505825
3082,17,20.0,flipped,expB,95.1241540556,99.5483563846,99.9990228337
3083,17,20.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
3084,17,20.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
3085,17,20.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
3086,17,20.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
3087,17,20.0,same,bq,97.5254729985,99.7733570771,99.9995101927
3088,17,20.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
3089,17,20.0,same,exp,93.7394151215,97.8316048393,99.5821187553
3090,17,20.0,same,expA,87.7821064413,95.6778159092,99.1595964861
3091,17,20.0,same,expB,95.1241540556,99.5483563846,99.9990228337
3092,17,20.0,same,gs,33.3178245599,90.4474181962,99.978309153
3093,17,20.0,same,hc,97.5254729985,99.7733570771,99.9995101927
3094,17,20.0,same,oc,97.5254729985,99.7733570771,99.9995101927
3095,17,20.0,same,th,97.5254729985,99.7733570771,99.9995101927
3096,17,40.0,flipped,bq,95.4221103399,98.8210438312,99.8918898291
