,stimulus,theta,flipped,model,lower,median,upper,modtheta
5516,17,220.0,flipped,expB,3264.43031105,2775.46173309,2351.99124703,140.0
5517,17,220.0,flipped,gs,722.0,722.0,722.0,140.0
5518,17,220.0,flipped,hc,22.1940880815,21.1447287981,20.1412213707,140.0
5519,17,220.0,flipped,oc,31.1967710631,29.9425809966,28.6670170726,140.0
5520,17,220.0,flipped,th,24.0227886962,19.2586004678,15.8634020645,140.0
5521,17,220.0,same,bq,26.1959515991,22.7340696038,19.9315270513,140.0
5522,17,220.0,same,bqp,26.5428792017,22.9057515935,19.8065760791,140.0
5523,17,220.0,same,exp,3330.60583001,2824.3048782,2427.48335103,140.0
5524,17,220.0,same,expA,3326.99932555,2664.53331707,2214.09589133,140.0
5525,17,220.0,same,expB,3878.66740558,2981.67365949,2338.94360208,140.0
5526,17,220.0,same,gs,722.0,722.0,722.0,140.0
5527,17,220.0,same,hc,18.1485102368,17.3039235434,16.4120504615,140.0
5528,17,220.0,same,oc,31.1277781856,29.9548223364,28.7897749106,140.0
5529,17,220.0,same,th,41.7074761391,36.4106682911,32.0015970857,140.0
5530,17,240.0,flipped,bq,24.9472053924,22.052033226,19.3610755573,120.0
5531,17,240.0,flipped,bqp,29.3165558304,26.4691208914,24.1019886225,120.0
5532,17,240.0,flipped,exp,2957.41911563,2515.64188119,2161.76084399,120.0
5533,17,240.0,flipped,expA,3625.76285128,2984.9574937,2515.81870356,120.0
5534,17,240.0,flipped,expB,2749.28091583,2163.35978919,1780.83501978,120.0
5535,17,240.0,flipped,gs,722.0,722.0,722.0,120.0
5536,17,240.0,flipped,hc,20.0,20.0,20.0,120.0
5537,17,240.0,flipped,oc,27.0061575548,25.7973004249,24.5710464259,120.0
5538,17,240.0,flipped,th,43.5380041067,37.0181558688,32.6208230149,120.0
5539,17,240.0,same,bq,27.9203760065,23.7082889188,20.3674832019,120.0
5540,17,240.0,same,bqp,22.8935805822,19.9469034176,17.3445805817,120.0
5541,17,240.0,same,exp,2962.65229675,2526.02958636,2150.22045851,120.0
5542,17,240.0,same,expA,3377.70043175,2809.20173201,2253.92734184,120.0
5543,17,240.0,same,expB,2990.04411027,2313.00035431,1816.12199824,120.0
5544,17,240.0,same,gs,722.0,722.0,722.0,120.0
5545,17,240.0,same,oc,27.2558436597,25.9645072769,24.7721147988,120.0
5546,17,240.0,same,th,36.8953797814,33.0989637375,30.0322326764,120.0
5547,17,260.0,flipped,bq,25.4572457897,22.550846034,20.0929257038,100.0
5548,17,260.0,flipped,bqp,27.0090043312,23.5941919073,20.7181767119,100.0
5549,17,260.0,flipped,exp,2536.35922891,2110.86799193,1785.89197934,100.0
5550,17,260.0,flipped,expA,2584.87065869,1966.61739937,1550.19060999,100.0
5551,17,260.0,flipped,expB,2785.11940457,2259.04027369,1827.86008541,100.0
5552,17,260.0,flipped,gs,722.0,722.0,722.0,100.0
5553,17,260.0,flipped,hc,27.0,24.2448979592,22.0,100.0
5554,17,260.0,flipped,oc,22.3662255576,21.5003379407,20.768009752,100.0
5555,17,260.0,flipped,th,40.3062132736,35.9147678923,32.1018344757,100.0
5556,17,260.0,same,bq,25.7247973621,22.9764770377,20.4956397283,100.0
5557,17,260.0,same,bqp,21.3218985033,19.2697280774,17.536404937,100.0
5558,17,260.0,same,exp,2940.00335202,2499.75090636,2182.37248868,100.0
5559,17,260.0,same,expA,3157.59935676,2553.89422271,2144.70905756,100.0
5560,17,260.0,same,expB,3098.3315117,2438.75172743,1916.28961182,100.0
5561,17,260.0,same,gs,722.0,722.0,722.0,100.0
5562,17,260.0,same,oc,22.5131649906,21.6896359939,20.9017691264,100.0
5563,17,260.0,same,th,36.2743672882,32.333580025,28.9747739296,100.0
5564,17,280.0,flipped,bq,22.258858772,19.9086486938,17.8690274574,80.0
5565,17,280.0,flipped,bqp,23.5990409146,21.1494724231,18.9642188987,80.0
5566,17,280.0,flipped,exp,2445.93721859,2102.07533565,1808.93253862,80.0
5567,17,280.0,flipped,expA,2770.52159868,2358.68627333,2072.63169932,80.0
5568,17,280.0,flipped,expB,2422.89190416,1946.63560371,1559.9364108,80.0
5569,17,280.0,flipped,gs,722.0,722.0,722.0,80.0
5570,17,280.0,flipped,hc,39.0,31.2,26.0,80.0
5571,17,280.0,flipped,oc,18.1386284855,17.2080887202,16.3193388438,80.0
5572,17,280.0,flipped,th,40.1013800838,34.6454046635,30.0107916334,80.0
5573,17,280.0,same,bq,20.3563123188,17.910413071,15.6256520022,80.0
5574,17,280.0,same,bqp,18.8324852428,16.2700953844,13.9256179888,80.0
5575,17,280.0,same,exp,2930.42563954,2538.68557967,2224.59482598,80.0
5576,17,280.0,same,expA,3029.1541925,2599.07080225,2268.38350381,80.0
5577,17,280.0,same,expB,3161.00819332,2463.93157542,2015.88093819,80.0
5578,17,280.0,same,gs,722.0,722.0,722.0,80.0
5579,17,280.0,same,hc,22.0,22.0,22.0,80.0
5580,17,280.0,same,oc,18.184129847,17.2663526386,16.2589563282,80.0
5581,17,280.0,same,th,33.673022986,29.4857515464,26.2039986374,80.0
5582,17,300.0,flipped,bq,19.1543552611,17.4720274571,16.0977988241,60.0
5583,17,300.0,flipped,bqp,21.9125409688,19.2951928719,17.2503302234,60.0
5584,17,300.0,flipped,exp,2448.16544403,2149.39588422,1860.80240447,60.0
5585,17,300.0,flipped,expA,2773.4359082,2274.55496934,1894.36901655,60.0
5586,17,300.0,flipped,expB,2527.67817641,2043.43956465,1688.95341553,60.0
5587,17,300.0,flipped,gs,722.0,722.0,722.0,60.0
5588,17,300.0,flipped,hc,26.800791491,25.2974243398,23.9353378421,60.0
5589,17,300.0,flipped,oc,13.2436528322,12.4349030715,11.77161766,60.0
5590,17,300.0,flipped,th,35.6225472542,30.4594868617,26.5151106302,60.0
5591,17,300.0,same,bq,19.3341907795,17.5401650326,15.8733115617,60.0
5592,17,300.0,same,bqp,15.0473786915,12.9370332803,11.3149351162,60.0
5593,17,300.0,same,exp,2636.3023067,2343.41346449,2112.68299292,60.0
5594,17,300.0,same,expA,2893.00141197,2416.21358403,2090.0189777,60.0
5595,17,300.0,same,expB,2674.43615107,2278.8851182,1974.57316326,60.0
5596,17,300.0,same,gs,722.0,722.0,722.0,60.0
5597,17,300.0,same,hc,22.7637061847,21.6592481165,20.6239836042,60.0
5598,17,300.0,same,oc,13.9753772444,13.2400435002,12.5277307563,60.0
5599,17,300.0,same,th,32.8444370515,28.695206558,25.6224634269,60.0
5600,17,320.0,flipped,bq,16.6706105122,14.9944679283,13.3916152559,40.0
5601,17,320.0,flipped,bqp,21.4955808364,19.2527328008,16.5757075067,40.0
5602,17,320.0,flipped,exp,2274.68654249,1981.58070466,1778.32338089,40.0
5603,17,320.0,flipped,expA,2534.77828276,2100.96657918,1744.33134491,40.0
5604,17,320.0,flipped,expB,2294.67926005,1909.7134059,1613.97720248,40.0
5605,17,320.0,flipped,gs,722.0,722.0,722.0,40.0
5606,17,320.0,flipped,hc,17.7298101229,16.941415557,16.1518992648,40.0
5607,17,320.0,flipped,oc,9.05520588588,8.50779113557,8.01650265901,40.0
5608,17,320.0,flipped,th,33.5405602191,29.1246959983,26.1629236988,40.0
5609,17,320.0,same,bq,17.1604353827,15.4971494363,14.0744644107,40.0
5610,17,320.0,same,bqp,16.4299559054,14.598296896,13.1057720126,40.0
5611,17,320.0,same,exp,2470.56593146,2123.19705621,1822.56221908,40.0
5612,17,320.0,same,expA,2782.7838521,2305.29882825,1959.08517837,40.0
5613,17,320.0,same,expB,2542.11905956,2021.49913448,1635.00689234,40.0
5614,17,320.0,same,gs,722.0,722.0,722.0,40.0
5615,17,320.0,same,hc,22.4635679329,21.391648305,20.3617746689,40.0
5616,17,320.0,same,oc,9.26891914657,8.78434691589,8.30423092454,40.0
5617,17,320.0,same,th,10.4020924471,8.37088035215,7.05207154947,40.0
5618,17,340.0,flipped,bq,15.7515877171,14.0796850798,12.7020747802,20.0
5619,17,340.0,flipped,bqp,21.5802844928,19.7562256532,18.1208573105,20.0
5620,17,340.0,flipped,exp,1764.45377954,1551.81643045,1378.11309462,20.0
5621,17,340.0,flipped,expA,2092.89203314,1740.09026511,1461.77680867,20.0
5622,17,340.0,flipped,expB,1647.51844906,1392.19496498,1202.40789928,20.0
5623,17,340.0,flipped,gs,722.0,722.0,722.0,20.0
5624,17,340.0,flipped,hc,13.3876713344,12.7661287407,12.1142310668,20.0
5625,17,340.0,flipped,oc,5.02995517951,4.67315716273,4.35232033078,20.0
5626,17,340.0,flipped,th,9.63646698508,7.3716900058,5.90518609214,20.0
5627,17,340.0,same,bq,14.6502098994,13.393205954,12.2726537088,20.0
5628,17,340.0,same,bqp,13.9680653705,12.6592664887,11.2630651847,20.0
5629,17,340.0,same,exp,1679.52827464,1516.25343547,1382.00557444,20.0
5630,17,340.0,same,expA,1930.32822222,1682.78753965,1489.87481718,20.0
5631,17,340.0,same,expB,1615.92960611,1377.4460695,1213.10632422,20.0
5632,17,340.0,same,gs,722.0,722.0,722.0,20.0
5633,17,340.0,same,hc,22.0864019521,21.4559448725,20.8528602842,20.0
5634,17,340.0,same,oc,4.35596533896,4.12330649912,3.9134749328,20.0
5635,17,340.0,same,th,9.9693669379,7.91503710617,6.5338696033,20.0
5636,18,0.0,flipped,bq,18.9154100124,18.0067937627,17.1969467392,0.0
5637,18,0.0,flipped,bqp,20.0106233007,18.9269146255,17.9444758008,0.0
5638,18,0.0,flipped,exp,1804.09193533,1659.76608282,1538.08771453,0.0
5639,18,0.0,flipped,expA,2028.80165358,1822.74457441,1671.88415919,0.0
5640,18,0.0,flipped,expB,1733.91324247,1532.78014964,1348.60510086,0.0
5641,18,0.0,flipped,gs,722.0,722.0,722.0,0.0
5642,18,0.0,flipped,hc,17.6951741673,17.2328849651,16.7651914411,0.0
5643,18,0.0,flipped,oc,1.0,1.0,1.0,0.0
5644,18,0.0,flipped,th,2.0,2.0,2.0,0.0
5645,18,0.0,same,bq,20.3128433116,19.0529912082,18.0464957482,0.0
5646,18,0.0,same,bqp,20.2504024707,18.9589880488,17.8783145966,0.0
5647,18,0.0,same,exp,1351.44528544,1265.4347692,1193.25805084,0.0
5648,18,0.0,same,expA,1482.65821224,1382.65218331,1292.06545616,0.0
5649,18,0.0,same,expB,1285.0101429,1174.99685619,1077.66731226,0.0
5650,18,0.0,same,gs,722.0,722.0,722.0,0.0
5651,18,0.0,same,hc,17.4788687182,16.9744204418,16.4903836549,0.0
5652,18,0.0,same,oc,1.0,1.0,1.0,0.0
5653,18,0.0,same,th,1.0,1.0,1.0,0.0
5654,18,20.0,flipped,bq,21.1472835748,19.4695108455,17.8251607494,20.0
5655,18,20.0,flipped,bqp,21.7847885415,19.9132628836,18.1336022938,20.0
5656,18,20.0,flipped,exp,2224.2406306,1960.63127846,1705.2686433,20.0
5657,18,20.0,flipped,expA,2551.86906079,1946.59683527,1536.11501296,20.0
5658,18,20.0,flipped,expB,2167.12604126,1953.52021556,1787.68488192,20.0
5659,18,20.0,flipped,gs,722.0,722.0,722.0,20.0
5660,18,20.0,flipped,hc,31.7349207517,30.6408672925,29.5076052497,20.0
5661,18,20.0,flipped,oc,4.53277357177,4.22450211225,3.96823522187,20.0
5662,18,20.0,flipped,th,9.45694376769,7.24135658483,5.63832564281,20.0
5663,18,20.0,same,bq,20.4490145496,18.4384254181,16.7818023733,20.0
5664,18,20.0,same,bqp,19.707564415,17.757928264,16.1092620446,20.0
5665,18,20.0,same,exp,1686.03679714,1512.94576833,1374.73678376,20.0
5666,18,20.0,same,expA,1891.42270131,1653.7291992,1434.64184383,20.0
5667,18,20.0,same,expB,1625.51836492,1412.92966033,1231.07230712,20.0
5668,18,20.0,same,gs,722.0,722.0,722.0,20.0
5669,18,20.0,same,hc,16.9975588793,16.2270689563,15.4978778208,20.0
5670,18,20.0,same,oc,4.86684260689,4.53074433657,4.2363799125,20.0
5671,18,20.0,same,th,8.96117902305,7.30242094474,6.13162088632,20.0
5672,18,40.0,flipped,bq,20.4874135666,18.5313283371,16.9286839448,40.0
5673,18,40.0,flipped,bqp,22.2953949881,20.3233052682,18.5257619134,40.0
5674,18,40.0,flipped,exp,2179.8670576,1990.5775863,1799.88680567,40.0
5675,18,40.0,flipped,expA,2335.69320932,1979.62856267,1677.06826342,40.0
5676,18,40.0,flipped,expB,2189.52076943,2002.49773107,1849.6055869,40.0
5677,18,40.0,flipped,gs,722.0,722.0,722.0,40.0
5678,18,40.0,flipped,hc,31.3302980877,30.2570056403,29.2560103896,40.0
5679,18,40.0,flipped,oc,9.48984986215,8.93193969032,8.39732049137,40.0
5680,18,40.0,flipped,th,10.4038720973,8.13561827847,6.73451059538,40.0
5681,18,40.0,same,bq,21.6261032414,19.3470256613,17.3854556967,40.0
5682,18,40.0,same,bqp,21.0569225018,19.0827087757,17.1082289282,40.0
5683,18,40.0,same,exp,1989.28487087,1772.53974007,1587.43524958,40.0
5684,18,40.0,same,expA,2441.1319731,2081.85072278,1798.22840871,40.0
5685,18,40.0,same,expB,1867.85147996,1578.97337349,1398.09905601,40.0
5686,18,40.0,same,gs,722.0,722.0,722.0,40.0
5687,18,40.0,same,hc,17.2502111147,16.468421036,15.7627854439,40.0
5688,18,40.0,same,oc,9.13472244098,8.61314008184,8.12124086818,40.0
5689,18,40.0,same,th,10.1858720107,8.06221572806,6.66573046974,40.0
5690,18,60.0,flipped,bq,22.5611790756,20.4520719795,18.7796553691,60.0
5691,18,60.0,flipped,bqp,23.2492391998,21.1711638452,19.3717772633,60.0
5692,18,60.0,flipped,exp,2367.5010563,2129.21549464,1934.22483663,60.0
5693,18,60.0,flipped,expA,2448.59941593,2121.34901977,1825.78625124,60.0
5694,18,60.0,flipped,expB,2461.6934205,2131.76252747,1888.12111813,60.0
5695,18,60.0,flipped,gs,722.0,722.0,722.0,60.0
5696,18,60.0,flipped,hc,30.4435629943,29.3657475589,28.277834042,60.0
5697,18,60.0,flipped,oc,13.6943287777,12.9201035731,12.1521180569,60.0
5698,18,60.0,flipped,th,38.8771699243,33.7241988929,29.5640049104,60.0
5699,18,60.0,same,bq,20.608370264,18.1570982857,15.8761390568,60.0
5700,18,60.0,same,bqp,19.2614039336,17.2837629132,15.3837556462,60.0
5701,18,60.0,same,exp,2156.37025806,1891.30669754,1654.126161,60.0
5702,18,60.0,same,expA,2105.2322887,1831.18110797,1558.03291189,60.0
5703,18,60.0,same,expB,2461.28631318,1981.79233678,1626.36649419,60.0
5704,18,60.0,same,gs,722.0,722.0,722.0,60.0
5705,18,60.0,same,hc,22.9880588882,22.1305466068,21.2713263501,60.0
5706,18,60.0,same,oc,14.4947188785,13.7549807628,13.0769342026,60.0
5707,18,60.0,same,th,39.9218732388,34.1628177731,30.4302684722,60.0
5708,18,80.0,flipped,bq,23.4811600873,21.1016390269,18.9122289447,80.0
5709,18,80.0,flipped,bqp,21.9519983517,19.8779047963,17.9914865699,80.0
5710,18,80.0,flipped,exp,2323.46325629,2071.5555088,1864.47735988,80.0
5711,18,80.0,flipped,expA,2377.86637667,2066.27485936,1837.41962028,80.0
5712,18,80.0,flipped,expB,2480.2074342,2069.2397438,1767.41852954,80.0
5713,18,80.0,flipped,gs,722.0,722.0,722.0,80.0
5714,18,80.0,flipped,oc,17.7074172773,16.948502323,16.1973269934,80.0
5715,18,80.0,flipped,th,45.3351856651,39.7777757192,35.6776802991,80.0
5716,18,80.0,same,bq,23.667823301,21.1406081215,18.8310427232,80.0
5717,18,80.0,same,bqp,21.9199184405,19.1495691888,17.0191846624,80.0
5718,18,80.0,same,exp,2042.46828491,1813.00623315,1603.85785433,80.0
5719,18,80.0,same,expA,2339.06377082,2065.6140995,1844.63925384,80.0
5720,18,80.0,same,expB,1965.50044935,1607.62625225,1355.46116473,80.0
5721,18,80.0,same,gs,722.0,722.0,722.0,80.0
5722,18,80.0,same,hc,23.3330399335,22.6218846408,21.9626236994,80.0
5723,18,80.0,same,oc,17.9784519081,17.1860147058,16.3590795637,80.0
5724,18,80.0,same,th,38.9166092997,34.3283608077,30.8423013142,80.0
5725,18,100.0,flipped,bq,22.7847772216,20.3254400624,18.3938417253,100.0
5726,18,100.0,flipped,bqp,22.62481188,20.1229984378,18.0975829136,100.0
5727,18,100.0,flipped,exp,2320.2084083,2085.75364766,1886.34095088,100.0
5728,18,100.0,flipped,expA,2598.46247278,2319.0981612,2074.4418394,100.0
5729,18,100.0,flipped,expB,2166.83510037,1859.02176999,1593.16034759,100.0
5730,18,100.0,flipped,gs,722.0,722.0,722.0,100.0
5731,18,100.0,flipped,oc,23.6581289699,22.4988400506,21.4342071859,100.0
5732,18,100.0,flipped,th,38.4565656519,34.5247206006,31.2060944375,100.0
5733,18,100.0,same,bq,24.6073262289,22.1188727818,20.2924833886,100.0
5734,18,100.0,same,bqp,23.3376266088,21.1738015762,19.2008059595,100.0
5735,18,100.0,same,exp,2540.40341986,2174.60092501,1897.16740415,100.0
5736,18,100.0,same,expA,2823.86353847,2450.90265241,2140.97153607,100.0
5737,18,100.0,same,expB,2460.74245399,1956.00595288,1595.12760204,100.0
5738,18,100.0,same,gs,722.0,722.0,722.0,100.0
5739,18,100.0,same,hc,22.5774282133,21.7400257911,20.9522973288,100.0
5740,18,100.0,same,oc,22.6731323808,21.7794141744,20.9146135071,100.0
5741,18,100.0,same,th,21.0236878871,16.8379513619,13.933134724,100.0
5742,18,120.0,flipped,bq,25.3159068027,22.5418159296,20.2981727081,120.0
5743,18,120.0,flipped,bqp,26.2561071553,22.8739741935,20.2204578273,120.0
5744,18,120.0,flipped,exp,2734.43535692,2414.52159701,2145.61096501,120.0
5745,18,120.0,flipped,expA,2859.91052964,2373.60834904,1995.18679056,120.0
5746,18,120.0,flipped,expB,2885.73402747,2467.64376395,2157.71392092,120.0
5747,18,120.0,flipped,gs,722.0,722.0,722.0,120.0
5748,18,120.0,flipped,oc,26.5968905539,25.8152900176,24.9642777356,120.0
5749,18,120.0,flipped,th,42.4663476752,36.8846266798,32.9010078121,120.0
5750,18,120.0,same,bq,22.1685363681,19.4479145285,17.6233031228,120.0
5751,18,120.0,same,bqp,26.24812455,23.5722601433,21.3381461541,120.0
5752,18,120.0,same,exp,2631.138205,2338.46879521,2082.0673299,120.0
5753,18,120.0,same,expA,2788.55515809,2278.61731163,1912.39096381,120.0
5754,18,120.0,same,expB,2824.38099437,2424.04760938,2097.53212418,120.0
5755,18,120.0,same,gs,722.0,722.0,722.0,120.0
5756,18,120.0,same,hc,15.1788685715,14.6142814274,14.0616255995,120.0
5757,18,120.0,same,oc,26.4209643793,25.3632065201,24.4374117508,120.0
5758,18,120.0,same,th,21.7087284501,17.8441634877,14.9204857195,120.0
5759,18,140.0,flipped,bq,22.8008970251,20.1040388779,17.9103273919,140.0
5760,18,140.0,flipped,bqp,24.2443976468,21.3969992502,19.0019243005,140.0
5761,18,140.0,flipped,exp,2517.62337652,2281.85785739,2059.97486057,140.0
5762,18,140.0,flipped,expA,2530.42825816,2134.50352249,1786.16251079,140.0
5763,18,140.0,flipped,expB,2803.4933628,2478.22575844,2216.27836256,140.0
5764,18,140.0,flipped,gs,722.0,722.0,722.0,140.0
5765,18,140.0,flipped,oc,31.3841490636,30.2445817989,29.1780582584,140.0
5766,18,140.0,flipped,th,16.4998711948,13.5605627603,11.442571283,140.0
5767,18,140.0,same,bq,21.8886034002,19.6466208064,17.6359020882,140.0
5768,18,140.0,same,bqp,26.3458988782,23.172681698,20.9256360136,140.0
5769,18,140.0,same,exp,2575.45740118,2287.6058691,2043.99989318,140.0
5770,18,140.0,same,expA,2883.92074596,2326.17371097,1901.94660487,140.0
5771,18,140.0,same,expB,2529.24016175,2241.84405256,1988.1251423,140.0
5772,18,140.0,same,gs,722.0,722.0,722.0,140.0
5773,18,140.0,same,hc,14.2194729377,13.5565965569,12.9173135895,140.0
5774,18,140.0,same,oc,31.4908788334,30.3084359622,29.1294266069,140.0
5775,18,140.0,same,th,16.398655657,13.6259661924,11.710015622,140.0
5776,18,160.0,flipped,bq,22.4517626474,19.7286354379,17.9053316987,160.0
5777,18,160.0,flipped,bqp,22.5311745615,19.5865007281,17.3032441439,160.0
5778,18,160.0,flipped,exp,2511.08394885,2241.76694467,2030.43519709,160.0
5779,18,160.0,flipped,expA,3017.71171831,2458.73971445,2083.8187397,160.0
5780,18,160.0,flipped,expB,2409.31993196,2065.50102606,1814.42992262,160.0
5781,18,160.0,flipped,gs,722.0,722.0,722.0,160.0
5782,18,160.0,flipped,hc,24.6050376155,23.3743721269,22.2654698555,160.0
5783,18,160.0,flipped,oc,36.2603131702,35.1673196636,34.1589800285,160.0
5784,18,160.0,flipped,th,16.6745906627,13.6305646532,11.5331371587,160.0
5785,18,160.0,same,bq,23.7759041552,21.3131477633,19.3497575733,160.0
5786,18,160.0,same,bqp,22.9830408283,20.7918939106,18.8995802499,160.0
5787,18,160.0,same,exp,2394.95627348,2087.44850965,1859.20368317,160.0
5788,18,160.0,same,expA,3058.04549644,2513.05361076,2105.80731941,160.0
5789,18,160.0,same,expB,2107.19160453,1766.27755232,1535.41836473,160.0
5790,18,160.0,same,gs,722.0,722.0,722.0,160.0
5791,18,160.0,same,hc,16.540657286,15.7482864546,14.9873535412,160.0
5792,18,160.0,same,oc,36.0061000311,34.9733667693,33.9712597181,160.0
5793,18,160.0,same,th,41.7783525691,36.6810822686,32.515784157,160.0
5794,18,180.0,flipped,bq,25.1463315291,22.8970261927,20.7909582923,180.0
5795,18,180.0,flipped,bqp,23.9206583737,21.9349715996,20.3361245588,180.0
5796,18,180.0,flipped,exp,2376.17696083,2135.47236572,1928.8260746,180.0
5797,18,180.0,flipped,expA,2810.03379924,2446.1884931,2123.17717807,180.0
5798,18,180.0,flipped,expB,2189.53159614,1886.04818487,1629.78746506,180.0
5799,18,180.0,flipped,gs,722.0,722.0,722.0,180.0
5800,18,180.0,flipped,hc,24.0464145229,23.4389415278,22.8413831056,180.0
5801,18,180.0,flipped,oc,39.8615736371,38.9626359818,38.1479012948,180.0
5802,18,180.0,flipped,th,36.162250491,33.2133465292,30.6102273195,180.0
5803,18,180.0,same,bq,21.6388158254,19.9725975447,18.5766334965,180.0
5804,18,180.0,same,bqp,21.4839917822,19.7733541722,18.3708932169,180.0
5805,18,180.0,same,exp,2312.43033957,2146.363007,1988.23827266,180.0
5806,18,180.0,same,expA,2469.58554426,2227.89576725,1974.69495438,180.0
5807,18,180.0,same,expB,2259.04638145,2066.46794294,1896.97772735,180.0
5808,18,180.0,same,gs,722.0,722.0,722.0,180.0
5809,18,180.0,same,hc,23.8202718339,23.1394135187,22.5394241147,180.0
5810,18,180.0,same,oc,40.9720940869,40.0359735266,39.0982958602,180.0
5811,18,180.0,same,th,36.1065821561,32.8842548512,30.2963397788,180.0
5812,18,200.0,flipped,bq,26.3204895455,23.4823226708,20.9982689394,160.0
5813,18,200.0,flipped,bqp,23.7737485122,21.3346513134,19.4910018673,160.0
5814,18,200.0,flipped,exp,2856.05877689,2476.12729443,2181.39493164,160.0
5815,18,200.0,flipped,expA,3147.83097446,2525.23368408,2066.01609525,160.0
5816,18,200.0,flipped,expB,2873.62760689,2420.92509099,2073.58502273,160.0
5817,18,200.0,flipped,gs,722.0,722.0,722.0,160.0
5818,18,200.0,flipped,hc,16.7840706419,16.0918805959,15.3764197267,160.0
5819,18,200.0,flipped,oc,35.9953514825,34.7389140616,33.5072244203,160.0
5820,18,200.0,flipped,th,37.2542633454,32.6441676036,29.5372288547,160.0
5821,18,200.0,same,bq,22.5838417221,19.890969619,17.9296009463,160.0
5822,18,200.0,same,bqp,23.9893874337,21.4728853013,19.222897101,160.0
5823,18,200.0,same,exp,2913.17096386,2591.95674388,2313.61074905,160.0
5824,18,200.0,same,expA,3525.5962121,2966.90390292,2485.41144063,160.0
5825,18,200.0,same,expB,2765.34562283,2337.20495588,2027.82665217,160.0
5826,18,200.0,same,gs,722.0,722.0,722.0,160.0
5827,18,200.0,same,hc,25.9483676203,24.4241378415,22.9655236051,160.0
5828,18,200.0,same,oc,36.4547446418,35.0129013844,33.6513120385,160.0
5829,18,200.0,same,th,15.4529312442,12.9620886592,11.0735285703,160.0
5830,18,220.0,flipped,bq,22.8998775097,20.3589583929,18.35216268,140.0
5831,18,220.0,flipped,bqp,24.1735715366,21.4337784452,19.0554796603,140.0
5832,18,220.0,flipped,exp,2169.44710575,1652.5361035,1153.1938804,140.0
5833,18,220.0,flipped,expA,2349.37592562,1393.97210974,791.451764767,140.0
5834,18,220.0,flipped,expB,2273.41076949,1956.1737207,1720.26944125,140.0
5835,18,220.0,flipped,gs,722.0,722.0,722.0,140.0
5836,18,220.0,flipped,hc,14.6196964492,13.8320141608,13.1369704307,140.0
5837,18,220.0,flipped,oc,31.9185401327,30.9142842601,29.8648352077,140.0
5838,18,220.0,flipped,th,16.9038585617,13.4348180649,11.2787140724,140.0
5839,18,220.0,same,bq,22.9750452286,20.5003027638,18.2930281778,140.0
5840,18,220.0,same,bqp,22.7615809116,20.4719430509,18.5487905781,140.0
5841,18,220.0,same,exp,2445.37122782,2160.98799594,1961.54583821,140.0
5842,18,220.0,same,expA,2420.57103486,2065.51816793,1791.07792404,140.0
5843,18,220.0,same,expB,2717.86874655,2271.48546343,1940.92333038,140.0
5844,18,220.0,same,gs,722.0,722.0,722.0,140.0
5845,18,220.0,same,oc,31.7053356066,30.5276517942,29.3115137732,140.0
5846,18,220.0,same,th,18.4908244403,15.1665426158,12.8607926357,140.0
5847,18,240.0,flipped,bq,25.2425044994,22.3166508669,19.7387850242,120.0
5848,18,240.0,flipped,bqp,26.3699885572,23.6995179366,21.2183324412,120.0
5849,18,240.0,flipped,exp,2188.42526439,2010.63955656,1847.8143001,120.0
5850,18,240.0,flipped,expA,2241.09905086,1981.45209769,1768.19316534,120.0
5851,18,240.0,flipped,expB,2279.74661813,2041.26373727,1835.19395792,120.0
5852,18,240.0,flipped,gs,722.0,722.0,722.0,120.0
5853,18,240.0,flipped,hc,15.6737168084,15.0918729135,14.5224620402,120.0
5854,18,240.0,flipped,oc,26.4906760102,25.1892864141,24.0485684017,120.0
5855,18,240.0,flipped,th,16.8458575423,13.9244589382,11.6846723978,120.0
5856,18,240.0,same,bq,21.8733899178,19.2188578404,16.8988862325,120.0
5857,18,240.0,same,bqp,20.7420535889,18.1262044378,15.8946032053,120.0
5858,18,240.0,same,exp,2154.23123778,1953.31611965,1771.94067084,120.0
5859,18,240.0,same,expA,2358.87560029,2028.02103066,1757.29430003,120.0
5860,18,240.0,same,expB,2177.77177488,1881.74658447,1617.38361121,120.0
5861,18,240.0,same,gs,722.0,722.0,722.0,120.0
5862,18,240.0,same,oc,26.1344001401,25.1138238075,24.182768616,120.0
5863,18,240.0,same,th,40.8634446705,36.3118346675,32.5475725764,120.0
5864,18,260.0,flipped,bq,24.436456094,22.2447760094,20.1782514662,100.0
5865,18,260.0,flipped,bqp,24.6162716298,21.3928481124,18.8403645988,100.0
5866,18,260.0,flipped,exp,2455.18059928,2190.5900804,1937.31698726,100.0
5867,18,260.0,flipped,expA,2779.24443767,2329.74396609,1989.85309973,100.0
5868,18,260.0,flipped,expB,2417.88295544,2051.36303057,1723.11672378,100.0
5869,18,260.0,flipped,gs,722.0,722.0,722.0,100.0
5870,18,260.0,flipped,hc,22.0260614214,21.0139590693,20.1096854689,100.0
5871,18,260.0,flipped,oc,22.1166307325,21.3069473289,20.5023092146,100.0
5872,18,260.0,flipped,th,20.8838258519,16.3912073017,13.017302271,100.0
5873,18,260.0,same,bq,21.1203436017,18.9170667267,17.0821314192,100.0
5874,18,260.0,same,bqp,20.2367352304,17.7954800253,15.7725158007,100.0
5875,18,260.0,same,exp,2413.62780465,2134.36662274,1923.24255604,100.0
5876,18,260.0,same,expA,2610.8039359,2226.30961383,1920.32367019,100.0
