,stimulus,theta,flipped,model,chance
4005,18,180.0,same,hc,False
4006,18,180.0,same,oc,False
4007,18,180.0,same,th,False
4008,18,200.0,flipped,bq,False
4009,18,200.0,flipped,bqp,False
4010,18,200.0,flipped,exp,False
4011,18,200.0,flipped,hc,False
4012,18,200.0,flipped,oc,False
4013,18,200.0,flipped,th,False
4014,18,200.0,same,bq,False
4015,18,200.0,same,bqp,False
4016,18,200.0,same,exp,False
4017,18,200.0,same,hc,True
4018,18,200.0,same,oc,False
4019,18,200.0,same,th,False
4020,18,220.0,flipped,bq,False
4021,18,220.0,flipped,bqp,False
4022,18,220.0,flipped,exp,False
4023,18,220.0,flipped,hc,False
4024,18,220.0,flipped,oc,False
4025,18,220.0,flipped,th,False
4026,18,220.0,same,bq,False
4027,18,220.0,same,bqp,False
4028,18,220.0,same,exp,False
4029,18,220.0,same,hc,True
4030,18,220.0,same,oc,False
4031,18,220.0,same,th,False
4032,18,240.0,flipped,bq,False
4033,18,240.0,flipped,bqp,False
4034,18,240.0,flipped,exp,False
4035,18,240.0,flipped,hc,False
4036,18,240.0,flipped,oc,False
4037,18,240.0,flipped,th,False
4038,18,240.0,same,bq,False
4039,18,240.0,same,bqp,False
4040,18,240.0,same,exp,False
4041,18,240.0,same,hc,True
4042,18,240.0,same,oc,False
4043,18,240.0,same,th,False
4044,18,260.0,flipped,bq,False
4045,18,260.0,flipped,bqp,False
4046,18,260.0,flipped,exp,False
4047,18,260.0,flipped,hc,False
4048,18,260.0,flipped,oc,False
4049,18,260.0,flipped,th,False
4050,18,260.0,same,bq,False
4051,18,260.0,same,bqp,False
4052,18,260.0,same,exp,False
4053,18,260.0,same,hc,True
4054,18,260.0,same,oc,False
4055,18,260.0,same,th,False
4056,18,280.0,flipped,bq,False
4057,18,280.0,flipped,bqp,False
4058,18,280.0,flipped,exp,False
4059,18,280.0,flipped,hc,False
4060,18,280.0,flipped,oc,False
4061,18,280.0,flipped,th,False
4062,18,280.0,same,bq,False
4063,18,280.0,same,bqp,False
4064,18,280.0,same,exp,False
4065,18,280.0,same,hc,True
4066,18,280.0,same,oc,False
4067,18,280.0,same,th,False
4068,18,300.0,flipped,bq,False
4069,18,300.0,flipped,bqp,False
4070,18,300.0,flipped,exp,False
4071,18,300.0,flipped,hc,False
4072,18,300.0,flipped,oc,False
4073,18,300.0,flipped,th,False
4074,18,300.0,same,bq,False
4075,18,300.0,same,bqp,False
4076,18,300.0,same,exp,False
4077,18,300.0,same,hc,False
4078,18,300.0,same,oc,False
4079,18,300.0,same,th,False
4080,18,320.0,flipped,bq,False
4081,18,320.0,flipped,bqp,False
4082,18,320.0,flipped,exp,False
4083,18,320.0,flipped,hc,False
4084,18,320.0,flipped,oc,False
4085,18,320.0,flipped,th,False
4086,18,320.0,same,bq,False
4087,18,320.0,same,bqp,False
4088,18,320.0,same,exp,False
4089,18,320.0,same,hc,False
4090,18,320.0,same,oc,False
4091,18,320.0,same,th,False
4092,18,340.0,flipped,bq,False
4093,18,340.0,flipped,bqp,False
4094,18,340.0,flipped,exp,False
4095,18,340.0,flipped,hc,False
4096,18,340.0,flipped,oc,False
4097,18,340.0,flipped,th,False
4098,18,340.0,same,bq,False
4099,18,340.0,same,bqp,False
4100,18,340.0,same,exp,False
4101,18,340.0,same,hc,False
4102,18,340.0,same,oc,False
4103,18,340.0,same,th,False
4104,19,0.0,flipped,bq,False
4105,19,0.0,flipped,bqp,False
4106,19,0.0,flipped,exp,False
4107,19,0.0,flipped,hc,False
4108,19,0.0,flipped,oc,False
4109,19,0.0,flipped,th,False
4110,19,0.0,same,bq,False
4111,19,0.0,same,bqp,False
4112,19,0.0,same,exp,False
4113,19,0.0,same,hc,False
4114,19,0.0,same,oc,False
4115,19,0.0,same,th,False
4116,19,20.0,flipped,bq,False
4117,19,20.0,flipped,bqp,False
4118,19,20.0,flipped,exp,False
4119,19,20.0,flipped,hc,False
4120,19,20.0,flipped,oc,False
4121,19,20.0,flipped,th,False
4122,19,20.0,same,bq,False
4123,19,20.0,same,bqp,False
4124,19,20.0,same,exp,False
4125,19,20.0,same,hc,False
4126,19,20.0,same,oc,False
4127,19,20.0,same,th,False
4128,19,40.0,flipped,bq,False
4129,19,40.0,flipped,bqp,False
4130,19,40.0,flipped,exp,False
4131,19,40.0,flipped,hc,False
4132,19,40.0,flipped,oc,False
4133,19,40.0,flipped,th,False
4134,19,40.0,same,bq,False
4135,19,40.0,same,bqp,False
4136,19,40.0,same,exp,False
4137,19,40.0,same,hc,False
4138,19,40.0,same,oc,False
4139,19,40.0,same,th,False
4140,19,60.0,flipped,bq,False
4141,19,60.0,flipped,bqp,False
4142,19,60.0,flipped,exp,False
4143,19,60.0,flipped,hc,True
4144,19,60.0,flipped,oc,False
4145,19,60.0,flipped,th,False
4146,19,60.0,same,bq,False
4147,19,60.0,same,bqp,False
4148,19,60.0,same,exp,False
4149,19,60.0,same,hc,True
4150,19,60.0,same,oc,False
4151,19,60.0,same,th,False
4152,19,80.0,flipped,bq,False
4153,19,80.0,flipped,bqp,False
4154,19,80.0,flipped,exp,False
4155,19,80.0,flipped,hc,True
4156,19,80.0,flipped,oc,False
4157,19,80.0,flipped,th,False
4158,19,80.0,same,bq,False
4159,19,80.0,same,bqp,False
4160,19,80.0,same,exp,False
4161,19,80.0,same,hc,True
4162,19,80.0,same,oc,False
4163,19,80.0,same,th,False
4164,19,100.0,flipped,bq,False
4165,19,100.0,flipped,bqp,False
4166,19,100.0,flipped,exp,False
4167,19,100.0,flipped,hc,False
4168,19,100.0,flipped,oc,False
4169,19,100.0,flipped,th,False
4170,19,100.0,same,bq,False
4171,19,100.0,same,bqp,False
4172,19,100.0,same,exp,False
4173,19,100.0,same,hc,True
4174,19,100.0,same,oc,False
4175,19,100.0,same,th,False
4176,19,120.0,flipped,bq,False
4177,19,120.0,flipped,bqp,False
4178,19,120.0,flipped,exp,False
4179,19,120.0,flipped,hc,False
4180,19,120.0,flipped,oc,False
4181,19,120.0,flipped,th,False
4182,19,120.0,same,bq,False
4183,19,120.0,same,bqp,False
4184,19,120.0,same,exp,False
4185,19,120.0,same,hc,True
4186,19,120.0,same,oc,False
4187,19,120.0,same,th,False
4188,19,140.0,flipped,bq,False
4189,19,140.0,flipped,bqp,False
4190,19,140.0,flipped,exp,False
4191,19,140.0,flipped,hc,True
4192,19,140.0,flipped,oc,False
4193,19,140.0,flipped,th,False
4194,19,140.0,same,bq,False
4195,19,140.0,same,bqp,False
4196,19,140.0,same,exp,False
4197,19,140.0,same,hc,True
4198,19,140.0,same,oc,False
4199,19,140.0,same,th,False
4200,19,160.0,flipped,bq,False
4201,19,160.0,flipped,bqp,False
4202,19,160.0,flipped,exp,True
4203,19,160.0,flipped,hc,True
4204,19,160.0,flipped,oc,False
4205,19,160.0,flipped,th,False
4206,19,160.0,same,bq,False
4207,19,160.0,same,bqp,False
4208,19,160.0,same,exp,True
4209,19,160.0,same,hc,True
4210,19,160.0,same,oc,False
4211,19,160.0,same,th,False
4212,19,180.0,flipped,bq,False
4213,19,180.0,flipped,bqp,False
4214,19,180.0,flipped,exp,False
4215,19,180.0,flipped,hc,True
4216,19,180.0,flipped,oc,False
4217,19,180.0,flipped,th,False
4218,19,180.0,same,bq,False
4219,19,180.0,same,bqp,False
4220,19,180.0,same,exp,True
4221,19,180.0,same,hc,True
4222,19,180.0,same,oc,False
4223,19,180.0,same,th,False
4224,19,200.0,flipped,bq,False
4225,19,200.0,flipped,bqp,True
4226,19,200.0,flipped,exp,False
4227,19,200.0,flipped,hc,True
4228,19,200.0,flipped,oc,False
4229,19,200.0,flipped,th,False
4230,19,200.0,same,bq,False
4231,19,200.0,same,bqp,False
4232,19,200.0,same,exp,True
4233,19,200.0,same,hc,True
4234,19,200.0,same,oc,False
4235,19,200.0,same,th,False
4236,19,220.0,flipped,bq,False
4237,19,220.0,flipped,bqp,False
4238,19,220.0,flipped,exp,False
4239,19,220.0,flipped,hc,True
4240,19,220.0,flipped,oc,False
4241,19,220.0,flipped,th,False
4242,19,220.0,same,bq,False
4243,19,220.0,same,bqp,False
4244,19,220.0,same,exp,True
4245,19,220.0,same,hc,True
4246,19,220.0,same,oc,False
4247,19,220.0,same,th,False
4248,19,240.0,flipped,bq,False
4249,19,240.0,flipped,bqp,False
4250,19,240.0,flipped,exp,True
4251,19,240.0,flipped,hc,True
4252,19,240.0,flipped,oc,False
4253,19,240.0,flipped,th,False
4254,19,240.0,same,bq,False
4255,19,240.0,same,bqp,False
4256,19,240.0,same,exp,False
4257,19,240.0,same,hc,False
4258,19,240.0,same,oc,False
4259,19,240.0,same,th,False
4260,19,260.0,flipped,bq,False
4261,19,260.0,flipped,bqp,False
4262,19,260.0,flipped,exp,False
4263,19,260.0,flipped,hc,True
4264,19,260.0,flipped,oc,False
4265,19,260.0,flipped,th,False
4266,19,260.0,same,bq,False
4267,19,260.0,same,bqp,False
4268,19,260.0,same,exp,False
4269,19,260.0,same,hc,False
4270,19,260.0,same,oc,False
4271,19,260.0,same,th,False
4272,19,280.0,flipped,bq,False
4273,19,280.0,flipped,bqp,False
4274,19,280.0,flipped,exp,False
4275,19,280.0,flipped,hc,True
4276,19,280.0,flipped,oc,False
4277,19,280.0,flipped,th,False
4278,19,280.0,same,bq,False
4279,19,280.0,same,bqp,False
4280,19,280.0,same,exp,False
4281,19,280.0,same,hc,True
4282,19,280.0,same,oc,False
4283,19,280.0,same,th,False
4284,19,300.0,flipped,bq,False
4285,19,300.0,flipped,bqp,True
4286,19,300.0,flipped,exp,False
4287,19,300.0,flipped,hc,True
4288,19,300.0,flipped,oc,False
4289,19,300.0,flipped,th,False
4290,19,300.0,same,bq,False
4291,19,300.0,same,bqp,False
4292,19,300.0,same,exp,False
4293,19,300.0,same,hc,True
4294,19,300.0,same,oc,False
4295,19,300.0,same,th,False
4296,19,320.0,flipped,bq,False
4297,19,320.0,flipped,bqp,False
4298,19,320.0,flipped,exp,False
4299,19,320.0,flipped,hc,False
4300,19,320.0,flipped,oc,False
4301,19,320.0,flipped,th,False
4302,19,320.0,same,bq,False
4303,19,320.0,same,bqp,False
4304,19,320.0,same,exp,False
4305,19,320.0,same,hc,False
4306,19,320.0,same,oc,False
4307,19,320.0,same,th,False
4308,19,340.0,flipped,bq,False
4309,19,340.0,flipped,bqp,False
4310,19,340.0,flipped,exp,False
4311,19,340.0,flipped,hc,False
4312,19,340.0,flipped,oc,False
4313,19,340.0,flipped,th,False
4314,19,340.0,same,bq,False
4315,19,340.0,same,bqp,False
4316,19,340.0,same,exp,False
4317,19,340.0,same,hc,False
4318,19,340.0,same,oc,False
4319,19,340.0,same,th,False
